"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|6666666.77655.peg.1177",373.977061013358,-0.08190672727469,0.219408799927189,-0.373306482246249,0.708920352473973,0.87506586274556
"fig|6666666.77655.peg.1178",549.106599284742,0.231491812446547,0.204358270799681,1.13277437483048,0.257309015176807,0.514412839751401
"fig|6666666.77655.peg.1179",3268.48586270894,-0.223095118946907,0.179512253124863,-1.24278490778972,0.213947105439983,0.453882213194831
"fig|6666666.77655.peg.118",18.1844289040664,0.0970996084425436,0.529137583604929,0.183505408519689,0.854401475447553,0.950820379492257
"fig|6666666.77655.peg.1180",4033.70128378696,-0.51565781122289,0.201838156791866,-2.55480836437995,0.0106246274293535,0.0539189088368202
"fig|6666666.77655.peg.1181",178.481785489114,-0.383299348844049,0.261985006648365,-1.46305833966488,0.143451416106017,0.357714639624967
"fig|6666666.77655.peg.1182",134.640944140417,-0.42697956748051,0.282273578644449,-1.51264446899698,0.130369992100736,0.33612183551325
"fig|6666666.77655.peg.1183",59.6723105279884,0.263334880773278,0.367208263878396,0.717126782474818,0.473295871485361,0.72608139159816
"fig|6666666.77655.peg.1184",370.497623662183,0.899236070042135,0.221412685518145,4.06135749601593,4.87881951545268e-05,0.000599568653198033
"fig|6666666.77655.peg.1185",209.170585446729,0.127933740426431,0.258791089627785,0.494351411443246,0.62105802249547,0.828087828969177
"fig|6666666.77655.peg.1186",357.657601477814,0.0310775909965664,0.218498801520775,0.142232317890364,0.886896505296085,0.963783935317418
"fig|6666666.77655.peg.1187",340.39285145076,-0.311680363744939,0.227656425674962,-1.36908221597902,0.170973576694562,0.402092642376423
"fig|6666666.77655.peg.1188",228.723871663486,-0.987766621865052,0.245089570583088,-4.03022706969977,5.57229969022947e-05,0.000678143462301227
"fig|6666666.77655.peg.1189",743.563538651721,-0.790395779163505,0.20201238738298,-3.91261045623432,9.13037531385909e-05,0.0010499931610938
"fig|6666666.77655.peg.119",11.3020741739209,2.12468885096199,0.624634229401169,3.40149282724854,0.00067018887277758,0.00577375774588795
"fig|6666666.77655.peg.1190",34.8891348828608,-0.254119691880237,0.438008296465027,-0.580170955507295,0.561799337976332,0.789036941348272
"fig|6666666.77655.peg.1191",28.2691287020531,-0.114894883141415,0.47784666309969,-0.240442995659144,0.80998684991546,0.931819903879851
"fig|6666666.77655.peg.1192",174.703537997363,-0.314027846054278,0.265161331168875,-1.18428974794323,0.236298385702377,0.489057161376093
"fig|6666666.77655.peg.1193",213.269514422637,-1.43274359095635,0.29925662910384,-4.78767536494303,1.6872428553176e-06,3.0431063584757e-05
"fig|6666666.77655.peg.1194",125.658449087961,-0.366549473344022,0.2877848893601,-1.27369256307744,0.202772393123785,0.441659765040251
"fig|6666666.77655.peg.1195",194.377439920676,-0.976884445188376,0.256634578224495,-3.80651918360678,0.000140936365306901,0.00157034430144178
"fig|6666666.77655.peg.1196",525.391000307758,-0.49721263246183,0.241455057844565,-2.05923469526949,0.0394717609948106,0.145206744518514
"fig|6666666.77655.peg.1197",1012.21582050061,-0.499989240164829,0.194065986627789,-2.57638779908294,0.00998386020907917,0.0513953543001262
"fig|6666666.77655.peg.1198",825.479335962696,-0.489066121483693,0.196345433366408,-2.49084541004336,0.0127439555407845,0.0615589528723442
"fig|6666666.77655.peg.1199",244.424138584857,-0.685762125371595,0.243997381456369,-2.81053067569178,0.00494598738587646,0.0296406647978792
"fig|6666666.77655.peg.12",13.92253053483,-0.238301915419533,0.568128701366712,-0.419450583725597,0.674886862501577,0.857844809024805
"fig|6666666.77655.peg.120",52.1890318681018,1.96993175848561,0.393942130160565,5.00056126945016,5.71636582924774e-07,1.13737532808921e-05
"fig|6666666.77655.peg.1200",534.181557326734,-0.441721403489415,0.225383036850464,-1.95986978284655,0.0500110122656657,0.171515195280471
"fig|6666666.77655.peg.1201",105.360175357205,0.409695271400308,0.313028366004933,1.30881196688051,0.19059805231237,0.428546472777678
"fig|6666666.77655.peg.1202",50.9823619109748,0.609557003503832,0.381048315456234,1.59968428878632,0.10966863899301,0.298847041255952
"fig|6666666.77655.peg.1203",15.9864698547884,0.641590753618992,0.549080407995079,1.16848232841107,0.242612263331489,0.497035705464034
"fig|6666666.77655.peg.1204",174.564858226056,-0.332741349261094,0.259707169006955,-1.28121742088753,0.200117308773097,0.438564052393591
"fig|6666666.77655.peg.1205",170.947707957414,-0.463156385309218,0.264173913452243,-1.75322528729903,0.0795633440777814,0.235218518399762
"fig|6666666.77655.peg.1206",54.4153205463229,-0.473797194427572,0.382981591747976,-1.23712785323468,0.216039620690214,0.457442000904027
"fig|6666666.77655.peg.1207",74.8060212816382,0.0210718827317348,0.340750514029101,0.0618396212600731,0.950690550647813,0.988190630622047
"fig|6666666.77655.peg.1208",1496.97258635833,-0.993810010158029,0.194182525033069,-5.11791681557744,3.08928790214378e-07,6.45403730889538e-06
"fig|6666666.77655.peg.1209",1465.37711912408,-0.24437597036604,0.193000941247207,-1.26619056252699,0.205444865487338,0.443848660936835
"fig|6666666.77655.peg.121",7.90997614752809,1.37009325458268,0.650642354766171,2.10575478916535,0.0352256578913618,0.134007168943314
"fig|6666666.77655.peg.1210",112.865185589446,-1.29901961312949,0.30203125412867,-4.30094434060154,1.70071778202225e-05,0.00023852401274552
"fig|6666666.77655.peg.1211",213.31404819109,-0.325502427832827,0.258627470249867,-1.25857638988755,0.208183379363945,0.447228562181156
"fig|6666666.77655.peg.1212",61.4236322205181,-0.346998758767232,0.356300400937622,-0.973893820647093,0.330109262236372,0.597149083526464
"fig|6666666.77655.peg.1213",66.5343395115837,-0.107074403569328,0.349555169686744,-0.306316177973519,0.759363922627362,0.901385110808142
"fig|6666666.77655.peg.1214",8.35373838049493,-1.50656272736435,0.646766995963851,-2.32937477757222,0.0198392200600596,0.0880299552045477
"fig|6666666.77655.peg.1215",653.85400337303,-0.353887434359248,0.208801998125274,-1.69484697242661,0.0901044540969687,0.258366816494757
"fig|6666666.77655.peg.1216",33.6367549198031,-0.0993678718552449,0.441602214573082,-0.225016697326368,0.821966284742551,0.934543979977131
"fig|6666666.77655.peg.1217",47.1514027839988,-0.0393198964320966,0.393317547968544,-0.0999698504050504,0.920368261399063,0.973144736712397
"fig|6666666.77655.peg.1218",504.700784693918,0.590854279406325,0.20693010855121,2.85533257360711,0.00429917836731391,0.0266070816404064
"fig|6666666.77655.peg.1219",215.492573873485,-0.213632933717813,0.250640583112013,-0.852347736608715,0.394021118372495,0.662515723514316
"fig|6666666.77655.peg.122",22.2831729351177,1.41086977818036,0.522999229752687,2.69765173238883,0.00698304533166708,0.038903321436643
"fig|6666666.77655.peg.1220",16.1681183321137,-0.159662022301649,0.547473236557309,-0.291634388021699,0.770566179963899,0.909086782667998
"fig|6666666.77655.peg.1221",772.778320872645,-0.785067045640018,0.21488802180442,-3.65337741511971,0.000258813377390505,0.00253455131686717
"fig|6666666.77655.peg.1222",144.263147779352,0.028918164495824,0.272360174867046,0.106176185670099,0.915442565207943,0.970689078716874
"fig|6666666.77655.peg.1223",223.519558361905,-1.06535703057674,0.252860751298344,-4.21321626668645,2.51759792163292e-05,0.000328730103621549
"fig|6666666.77655.peg.1224",28.9647059101653,-0.0990170009660463,0.46435509011672,-0.213235524006332,0.831143261229667,0.94071158280035
"fig|6666666.77655.peg.1225",32.5458525140204,0.293754411130037,0.44266798240518,0.663599859953639,0.506946446962705,0.748036929096822
"fig|6666666.77655.peg.1226",5.1729839051037,-0.159152807830998,0.673879959565159,-0.236173825281429,0.813297789459432,0.932406412075464
"fig|6666666.77655.peg.1227",465.931548723695,-0.141140863031186,0.222021382828614,-0.635708422463692,0.524966485737549,0.760746231065916
"fig|6666666.77655.peg.1228",78.4018557086453,-0.109800277101761,0.332347553352216,-0.330377870979531,0.741114460103124,0.893256707441602
"fig|6666666.77655.peg.1229",136.052647371556,-0.224367857833208,0.281287855042975,-0.797645023809965,0.42507651541307,0.690198720298295
"fig|6666666.77655.peg.123",10.3556745867365,1.65152052223264,0.624970162922986,2.64255898954996,0.00822821307522121,0.0451381404367168
"fig|6666666.77655.peg.1230",315.82743500485,0.407391547946025,0.239546002699181,1.70068188721822,0.0890027381118294,0.25617665263646
"fig|6666666.77655.peg.1231",2879.22785712134,-0.206656416527903,0.205940618228335,-1.00347575095057,0.315631371116255,0.581829299550332
"fig|6666666.77655.peg.1232",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.1233",1.00559321208072,0.0533410786106492,0.559156669883974,0.0953955867533827,0.924000621354166,NA
"fig|6666666.77655.peg.1234",1.751647363644,0.747934355900873,0.618271024657261,1.20971924297357,0.22638664336084,NA
"fig|6666666.77655.peg.1235",6.44887276730195,0.549026665441205,0.666370497998495,0.823906020885164,0.409992959092997,0.67875212500813
"fig|6666666.77655.peg.1236",1.81416550346252,0.252406245136911,0.618151027596735,0.408324558026253,0.683035411984836,NA
"fig|6666666.77655.peg.1237",5.96591698487463,-0.113401367839091,0.663732357990048,-0.170854059582841,0.864338520553567,0.954016086553196
"fig|6666666.77655.peg.1238",64.9645131557587,1.37043950102652,0.379072714695794,3.61524174095806,0.000300067483987107,0.00287125642120488
"fig|6666666.77655.peg.1239",2.05783055867273,0.0044269275836768,0.627897375086231,0.00705039988910423,0.994374641385387,NA
"fig|6666666.77655.peg.124",6.6806994453002,2.19198969771826,0.673633219060082,3.25398100286196,0.00113799889620116,0.00894345840995707
"fig|6666666.77655.peg.1240",23.376363071535,-1.11976150267586,0.502400014712049,-2.22882458177803,0.0258255786969621,0.108038350191797
"fig|6666666.77655.peg.1241",6.61102273112507,1.94738340816437,0.669036851596929,2.91072667150718,0.00360589306801353,0.0230074050390511
"fig|6666666.77655.peg.1242",14.3073541328489,1.09667426105716,0.583928348338666,1.87809731138642,0.0603678540801728,0.196293398416333
"fig|6666666.77655.peg.1243",93.1095047958407,0.776944867151671,0.330033028031206,2.35414277106293,0.018565478848089,0.0834115689465218
"fig|6666666.77655.peg.1244",35.869499965513,1.25133367088054,0.436214131151692,2.86862249871816,0.00412263520820173,0.0257574573019288
"fig|6666666.77655.peg.1245",36.8451700423051,0.616339129435883,0.424132993659048,1.45317421339625,0.146175389869055,0.362116306721069
"fig|6666666.77655.peg.1246",24.0422456413556,1.05314628284977,0.49407927999798,2.13153298566594,0.0330452579637148,0.127453018023128
"fig|6666666.77655.peg.1247",991.447736806729,0.0474664167363653,0.220910908211622,0.214866785531906,0.829871181363669,0.940120674052742
"fig|6666666.77655.peg.1248",410.017141030644,-0.617906115627521,0.222471371724156,-2.77746350390498,0.0054784992200844,0.0323929187376217
"fig|6666666.77655.peg.1249",0.231350358521478,0.11532999326273,0.341629060099405,0.337588357469272,0.735673417019876,NA
"fig|6666666.77655.peg.125",41.4324370980162,2.63128124029316,0.467131746108468,5.63284611292973,1.77259619098794e-08,4.83032462044213e-07
"fig|6666666.77655.peg.1250",2.07601249086672,0.0602449738461797,0.644778777745907,0.0934351066218263,0.925557901445142,NA
"fig|6666666.77655.peg.1251",59.6812742168035,0.668909784842952,0.378427108442527,1.76760535891826,0.0771269015119178,0.230736446408566
"fig|6666666.77655.peg.1252",22.2427212718414,-0.71752998802479,0.503087108669334,-1.42625397403376,0.15379504491656,0.374697937420618
"fig|6666666.77655.peg.1253",28.7789044343752,-0.447802183955739,0.460840340633596,-0.971707865982542,0.331195902432298,0.597774029804011
"fig|6666666.77655.peg.1254",41.8090076850086,0.0140164816448669,0.416421508284544,0.0336593604461211,0.973148786261078,0.994166262084972
"fig|6666666.77655.peg.1255",52.627552094566,-0.373941198132869,0.387264511468726,-0.96559634838388,0.334246203269077,0.601115661115909
"fig|6666666.77655.peg.1256",352.782308352196,0.20607931071697,0.218679252418653,0.94238163171712,0.345997287935408,0.610855775249344
"fig|6666666.77655.peg.1257",177.299920436458,0.0223995018335179,0.259440317739912,0.086337782919204,0.931197904170324,0.978011372331379
"fig|6666666.77655.peg.1258",346.371002411705,0.0553616467908051,0.236170108470797,0.234414283624935,0.814663370804995,0.932406412075464
"fig|6666666.77655.peg.1259",316.303551478719,-0.021879006853436,0.224896103940866,-0.0972849527850818,0.922500105253493,0.973771690050739
"fig|6666666.77655.peg.126",7.80620478922678,0.741005507146197,0.642264301111289,1.15373920964323,0.248607103584004,0.503033098212346
"fig|6666666.77655.peg.1260",114.364969614295,0.687755936417007,0.295617843887268,2.3265034592407,0.0199917081429806,0.0883532131875396
"fig|6666666.77655.peg.1261",189.80765048046,0.443578675258855,0.258649255816467,1.71498144797915,0.0863486283414043,0.251132263633295
"fig|6666666.77655.peg.1262",88.873933603523,-0.592273798978496,0.316586817221634,-1.87081004880838,0.0613714142841435,0.198015618546136
"fig|6666666.77655.peg.1263",116.17052658234,1.12102072359956,0.300404145282727,3.73170857061412,0.000190185450135645,0.00196412901761111
"fig|6666666.77655.peg.1264",1446.53439698889,-1.22802880356268,0.1907953231997,-6.43636742750416,1.22366614926537e-10,4.51136917089455e-09
"fig|6666666.77655.peg.1265",168.930643272881,-0.727143627743931,0.307848697029172,-2.36201625915937,0.0181758450242486,0.0819977054488365
"fig|6666666.77655.peg.1266",18.9609729524283,-0.577245304448077,0.534258259976617,-1.08046116960989,0.279936869263646,0.542401401281573
"fig|6666666.77655.peg.1267",12.427337992067,0.145251381175159,0.606812163329225,0.239367946051459,0.810820282961834,0.931819903879851
"fig|6666666.77655.peg.1268",40.4192485138371,-0.398639620952891,0.415343447042347,-0.959783099484527,0.337164389873474,0.601646043930912
"fig|6666666.77655.peg.1269",196.719158700838,-1.12578871082611,0.25353202474097,-4.44042014801211,8.97834156011462e-06,0.000137248184702484
"fig|6666666.77655.peg.127",57.9328037090504,2.86989474829472,0.407580891446337,7.04128875647393,1.90469815200932e-12,9.55015653417471e-11
"fig|6666666.77655.peg.1270",5.68588806527645,-0.0196461583384588,0.666189473714507,-0.0294903463858663,0.976473518062619,0.995596511310072
"fig|6666666.77655.peg.1271",294.087184312133,-0.145683224502491,0.228492375735426,-0.637584619765079,0.523744110135617,0.760746231065916
"fig|6666666.77655.peg.1272",977.83623736068,-0.374711833094638,0.190919320696357,-1.96267109964522,0.049684403317821,0.170628491942161
"fig|6666666.77655.peg.1273",308.59845957833,-0.856865811471767,0.227398740825425,-3.76812029988147,0.000164481436338985,0.00177435832636838
"fig|6666666.77655.peg.1274",96.4275231128926,-0.36071606704424,0.306076135073726,-1.17851745271598,0.238590378716862,0.491896446910504
"fig|6666666.77655.peg.1275",32.307070080821,0.0797040731380308,0.440511242051114,0.180935389450929,0.856418290505282,0.951194522009761
"fig|6666666.77655.peg.1276",175.093234993051,-0.107040545032988,0.26646538641196,-0.401705251381134,0.687900959314093,0.864266433311065
"fig|6666666.77655.peg.1277",119.211538815563,-0.375189596599434,0.296380678400015,-1.26590437212325,0.205547320919034,0.443848660936835
"fig|6666666.77655.peg.1278",170.564794739167,0.952454593757944,0.267856498125689,3.55583904225842,0.000376774708043504,0.00351142822700768
"fig|6666666.77655.peg.1279",982.988678549581,0.361273279599207,0.192992115670646,1.87195874994057,0.0612123105934206,0.197756781775394
"fig|6666666.77655.peg.128",25.0521879389725,1.84271348414142,0.524795610813257,3.51129743879876,0.000445925156988196,0.00403586414645996
"fig|6666666.77655.peg.1280",98.2355798550694,-0.505704136817142,0.305556703600679,-1.65502550216679,0.0979193249818567,0.273063123169649
"fig|6666666.77655.peg.1281",134.755275618819,-1.26391492558227,0.289125376826495,-4.37151155479773,1.23389318953433e-05,0.000179847106172242
"fig|6666666.77655.peg.1282",1445.12481954675,-0.686684944152638,0.202002637622161,-3.39938602899363,0.000675373205336534,0.00579849529376264
"fig|6666666.77655.peg.1283",219.551059827342,-0.317043084873076,0.244502706317377,-1.29668538090347,0.194739461426982,0.43319594480696
"fig|6666666.77655.peg.1284",155.752515086081,0.353262834443735,0.271296838454684,1.30212661694081,0.192873105608413,0.43134065634281
"fig|6666666.77655.peg.1285",211.751618999029,-0.230828598395494,0.270789237924746,-0.852428996678378,0.393976031982305,0.662515723514316
"fig|6666666.77655.peg.1286",40.7222448135226,0.179827109810853,0.408403277464892,0.440317499230431,0.65970716829367,0.847190941924957
"fig|6666666.77655.peg.1287",205.536754127254,-0.0122872863540716,0.248226259899868,-0.0495003484281969,0.960520559536245,0.990657447006016
"fig|6666666.77655.peg.1288",292.153160204027,-0.213593991408768,0.245023347170876,-0.871729138773906,0.383356160013053,0.651575520781507
"fig|6666666.77655.peg.1289",47.9284950834981,-0.264241679294659,0.387839986659351,-0.681316234488088,0.495671413001091,0.740046581706986
"fig|6666666.77655.peg.129",35.7076302340952,1.58044936264749,0.452275925711624,3.4944361899448,0.000475064157109621,0.00425352086383507
"fig|6666666.77655.peg.1290",146.010768747974,0.0528819135657087,0.295968989046594,0.17867383247163,0.858193817179969,0.951465657689964
"fig|6666666.77655.peg.1291",178.296440518975,0.0604882751980325,0.263915534898451,0.229195584190628,0.818716904549491,0.932714085875783
"fig|6666666.77655.peg.1292",24.7691597401819,-0.395472142947769,0.509818708574168,-0.775711319134998,0.437919455034306,0.70051031978519
"fig|6666666.77655.peg.1293",31.7303564419784,0.0771069948734501,0.442616336467269,0.174207295394647,0.86170255231077,0.952694722964888
"fig|6666666.77655.peg.1294",81.1538345169999,-0.506028815620147,0.33082490321883,-1.52959710921589,0.126116485442829,0.329005233095912
"fig|6666666.77655.peg.1295",144.807404859787,2.93096513810097,0.349978440612056,8.37470197585654,5.53637952333487e-17,5.33834748653866e-15
"fig|6666666.77655.peg.1296",1.03941435588558,0.321243133493382,0.548315069949039,0.585873252623239,0.55796069288866,NA
"fig|6666666.77655.peg.1297",1.69682806674071,-0.0693992096587525,0.628378029676472,-0.110441814292081,0.912058992926796,NA
